tas_nit_id,n_points,avg_distance_to_stop,min_distance_to_stop,max_distance_to_stop,nearest_stop_name,street_name,highway_type,center_lat,center_lon,walking_class,poi_count_pendidikan,dist_nearest_pendidikan,poi_count_kesehatan,dist_nearest_kesehatan,poi_count_komersial,dist_nearest_komersial,poi_count_katering,dist_nearest_katering,poi_count_finansial,dist_nearest_finansial,poi_count_olahraga,dist_nearest_olahraga,transit_accessibility,norm_pendidikan,norm_kesehatan,norm_komersial,norm_katering,norm_finansial,norm_olahraga,service_accessibility,accessibility_score
5444644826_5825182245_STOP595,2,76.35,53.5,99.2,Timur Simpang Batununggal,,trunk_link,-6.949710123292658,107.62628131287074,Sangat Dekat (<200m),0,663.6,0,716.9,4,106.1,3,99.8,0,650.0,0,670.1,0.9045625,0.0,0.0,0.16,0.06382978723404255,0.0,0.0,0.03730496453900709,0.4709
5447158246_12633822764_STOP118,2,25.85,8.7,43.0,Simpang Kordon Buah Batu,Jalan Marga Cinta,primary,-6.954338307765637,107.63954782784845,Sangat Dekat (<200m),1,373.0,0,1431.3,0,462.2,1,101.5,0,462.0,0,1403.9,0.9676875,0.3333333333333333,0.0,0.0,0.02127659574468085,0.0,0.0,0.05910165484633569,0.5134
5447158246_12633822764_STOP719,1,34.4,34.4,34.4,Terminal Angkot Buah Batu-GBA,Jalan Marga Cinta,primary,-6.954103492057931,107.64018394525785,Sangat Dekat (<200m),1,301.5,0,1462.8,1,395.1,2,26.5,1,394.4,0,1411.6,0.957,0.3333333333333333,0.0,0.04,0.0425531914893617,0.07142857142857142,0.0,0.0812191827085444,0.5191
5447158246_6609265322_STOP118,1,8.7,8.7,8.7,Simpang Kordon Buah Batu,Jalan Marga Cinta,primary,-6.954412400000005,107.6393343,Sangat Dekat (<200m),1,397.0,0,1421.1,0,485.3,1,126.7,0,485.3,0,1393.0,0.989125,0.3333333333333333,0.0,0.0,0.02127659574468085,0.0,0.0,0.05910165484633569,0.5241
5447158308_5447158315_STOP20,5,192.0,119.8,275.5,Simpang Soetta Kiaracondong,Jalan Terusan Kiara Condong,primary,-6.947444375103954,107.64162635218268,Sangat Dekat (<200m),0,510.7,0,964.9,6,93.7,4,73.6,3,324.0,0,1250.3,0.76,0.0,0.0,0.24,0.0851063829787234,0.21428571428571427,0.0,0.08989868287740628,0.4249
5447158308_5447158315_STOP716,9,116.4,12.6,241.0,SD Negeri 184 Buah Batu,Jalan Terusan Kiara Condong,primary,-6.950566102566166,107.64113260367668,Sangat Dekat (<200m),1,230.7,0,1201.0,0,440.6,1,397.9,0,533.6,0,1305.1,0.8545,0.3333333333333333,0.0,0.0,0.02127659574468085,0.0,0.0,0.05910165484633569,0.4568
5447158308_5447158315_STOP717,4,61.7,22.6,122.1,Tugu Pasar Kordon,Jalan Terusan Kiara Condong,primary,-6.9534050504973655,107.64040905314047,Sangat Dekat (<200m),1,235.3,0,1429.0,1,391.7,2,73.9,1,389.4,0,1406.4,0.922875,0.3333333333333333,0.0,0.04,0.0425531914893617,0.07142857142857142,0.0,0.0812191827085444,0.502
5447158308_5458215975_STOP717,1,30.1,30.1,30.1,Tugu Pasar Kordon,,primary,-6.954057400000006,107.6402252,Sangat Dekat (<200m),1,294.6,0,1462.6,1,391.5,2,21.6,1,390.6,0,1409.5,0.962375,0.3333333333333333,0.0,0.04,0.0425531914893617,0.07142857142857142,0.0,0.0812191827085444,0.5218
5447158309_12633822764_STOP719,1,30.5,30.5,30.5,Terminal Angkot Buah Batu-GBA,,primary,-6.954128,107.6402459,Sangat Dekat (<200m),1,298.1,0,1469.6,1,387.9,2,20.4,1,387.1,0,1404.2,0.961875,0.3333333333333333,0.0,0.04,0.0425531914893617,0.07142857142857142,0.0,0.0812191827085444,0.5215
5447158315_5447158308_STOP20,5,163.26,107.5,237.4,Simpang Soetta Kiaracondong,Jalan Terusan Kiara Condong,primary,-6.947072030053211,107.64167750527034,Sangat Dekat (<200m),0,470.7,0,942.4,6,56.2,4,43.7,3,283.3,0,1249.3,0.795925,0.0,0.0,0.24,0.0851063829787234,0.21428571428571427,0.0,0.08989868287740628,0.4429
5447158315_5447158308_STOP716,9,128.03333333333333,20.1,282.9,SD Negeri 184 Buah Batu,Jalan Terusan Kiara Condong,primary,-6.950198032237375,107.64120448547844,Sangat Dekat (<200m),1,262.8,0,1168.9,1,399.1,1,374.4,0,564.7,0,1295.2,0.8399583333333334,0.3333333333333333,0.0,0.04,0.02127659574468085,0.0,0.0,0.06576832151300235,0.4529
5447158315_5447158308_STOP717,4,89.025,14.9,163.9,Tugu Pasar Kordon,Jalan Terusan Kiara Condong,primary,-6.953044363737347,107.6405147128765,Sangat Dekat (<200m),1,206.7,0,1412.2,1,397.6,2,114.5,1,394.5,0,1390.9,0.88871875,0.3333333333333333,0.0,0.04,0.0425531914893617,0.07142857142857142,0.0,0.0812191827085444,0.485
5447158315_5447158421_STOP20,1,107.5,107.5,107.5,Simpang Soetta Kiaracondong,Jalan Terusan Kiara Condong,primary,-6.946177400000001,107.6418037,Sangat Dekat (<200m),1,376.0,0,892.9,6,63.2,4,69.6,4,187.5,0,1253.2,0.865625,0.3333333333333333,0.0,0.24,0.0851063829787234,0.2857142857142857,0.0,0.15735900033772374,0.5115
5447158318_8123304854_STOP36,1,104.9,104.9,104.9,Simpang Samsat Kiaracondong,Jalan Letnan Jenderal Ibrahim Adjie,primary,-6.945352499999998,107.6419307,Sangat Dekat (<200m),1,291.5,0,813.5,6,56.4,3,135.9,4,107.9,0,1265.0,0.868875,0.3333333333333333,0.0,0.24,0.06382978723404255,0.2857142857142857,0.0,0.1538129010469436,0.5113
5447158318_8390730117_STOP36,1,104.9,104.9,104.9,Simpang Samsat Kiaracondong,Jalan Soekarno-Hatta,trunk,-6.945352499999998,107.6419307,Sangat Dekat (<200m),1,291.5,0,813.5,6,56.4,3,135.9,4,107.9,0,1265.0,0.868875,0.3333333333333333,0.0,0.24,0.06382978723404255,0.2857142857142857,0.0,0.1538129010469436,0.5113
5447158320_8123304882_STOP20,5,68.34,22.4,132.1,Simpang Soetta Kiaracondong,Jalan Soekarno-Hatta,trunk,-6.945904506256875,107.64056726366498,Sangat Dekat (<200m),0,439.9,0,963.1,6,70.3,5,84.5,4,177.6,0,1114.2,0.914575,0.0,0.0,0.24,0.10638297872340426,0.2857142857142857,0.0,0.10534954407294832,0.51
5447158320_8123304882_STOP368,4,85.825,11.5,160.8,SPBU Simpang Buah Batu Soekarno Hatta,Jalan Soekarno-Hatta,trunk,-6.947278886113146,107.6360252796022,Sangat Dekat (<200m),0,890.1,0,644.9,1,397.9,2,245.9,0,583.0,0,639.6,0.89271875,0.0,0.0,0.04,0.0425531914893617,0.0,0.0,0.01375886524822695,0.4532
5447158320_8123304882_STOP458,3,53.03333333333333,21.8,92.6,Sekelimus 1,Jalan Soekarno-Hatta,trunk,-6.946411542109263,107.63883307904666,Sangat Dekat (<200m),0,627.2,0,919.5,3,210.3,4,67.4,1,353.3,0,925.9,0.9337083333333334,0.0,0.0,0.12,0.0851063829787234,0.07142857142857142,0.0,0.04608915906788247,0.4899
5447158320_8123304882_STOP459,3,68.3,18.4,118.4,Sekelimus Tengah,Jalan Soekarno-Hatta,trunk,-6.946817294620605,107.63753885279846,Sangat Dekat (<200m),0,773.0,0,788.1,1,355.7,2,79.0,0,498.7,0,790.1,0.914625,0.0,0.0,0.04,0.0425531914893617,0.0,0.0,0.01375886524822695,0.4642
5447158320_8123304882_STOP460,2,35.5,19.2,51.8,Simpang Buah Batu Soekarno Hatta 1,Jalan Soekarno-Hatta,trunk,-6.947686657962069,107.63473166448262,Sangat Dekat (<200m),0,801.1,0,539.0,1,381.0,1,395.3,0,458.4,0,524.4,0.955625,0.0,0.0,0.04,0.02127659574468085,0.0,0.0,0.010212765957446808,0.4829
5447158421_5447158320_STOP20,1,103.3,103.3,103.3,Simpang Soetta Kiaracondong,,trunk_link,-6.945915600000003,107.6417931,Sangat Dekat (<200m),1,351.7,0,871.0,6,87.4,4,80.7,4,159.0,0,1250.6,0.8708750000000001,0.3333333333333333,0.0,0.24,0.0851063829787234,0.2857142857142857,0.0,0.15735900033772374,0.5141
5447158421_8123304860_STOP20,1,103.3,103.3,103.3,Simpang Soetta Kiaracondong,Jalan Terusan Kiara Condong,primary,-6.945915600000003,107.6417931,Sangat Dekat (<200m),1,351.7,0,871.0,6,87.4,4,80.7,4,159.0,0,1250.6,0.8708750000000001,0.3333333333333333,0.0,0.24,0.0851063829787234,0.2857142857142857,0.0,0.15735900033772374,0.5141
5455661685_1390997943_STOP337,4,563.675,540.8,592.0,Karangsetra Waterland,Jalan Cipedes Atas,tertiary,-6.877024529704348,107.59060913728705,Sedang (400-800m),0,631.8,1,73.6,2,90.8,2,131.0,0,671.8,0,1384.3,0.2954062500000001,0.0,0.3333333333333333,0.08,0.0425531914893617,0.0,0.0,0.07598108747044917,0.1857
5455661685_1390997943_STOP404,12,382.5,266.8,522.2,Simpang Gegerkalong Hilir,Jalan Cipedes Atas,tertiary,-6.872478477390047,107.59051610504255,Dekat (200-400m),0,483.5,0,454.8,2,277.8,3,274.6,0,466.1,0,1715.1,0.521875,0.0,0.0,0.08,0.06382978723404255,0.0,0.0,0.02397163120567376,0.2729
5455661685_1390997943_STOP479,2,573.55,561.1,586.0,SMPN 15 Bandung,Jalan Cipedes Atas,tertiary,-6.87523665300937,107.59068611918012,Sedang (400-800m),0,565.4,1,245.7,1,289.9,2,289.3,0,562.8,0,1565.7,0.2830625000000001,0.0,0.3333333333333333,0.04,0.0425531914893617,0.0,0.0,0.0693144208037825,0.1762
5455661685_1390997943_STOP551,1,598.1,598.1,598.1,Gereja Santo Laurentius,Jalan Cipedes Atas,tertiary,-6.875897148391323,107.5906443243283,Sedang (400-800m),0,584.4,1,176.1,1,216.3,2,222.5,0,609.4,0,1499.4,0.252375,0.0,0.3333333333333333,0.04,0.0425531914893617,0.0,0.0,0.0693144208037825,0.1608
5455661685_1654067462_STOP337,7,683.7714285714285,540.8,823.2,Karangsetra Waterland,Jalan Prof. Dr. Ir. Sutami,primary,-6.877755688570937,107.5892329669927,Sedang (400-800m),0,805.2,1,218.1,2,155.4,2,42.5,0,810.8,0,1379.3,0.14528571428571435,0.0,0.3333333333333333,0.08,0.0425531914893617,0.0,0.0,0.07598108747044917,0.1106
5455661685_1654067462_STOP352,8,636.825,478.8,798.5,Setrasari,Jalan Prof. Dr. Ir. Sutami,primary,-6.878528283090675,107.5859449749274,Sedang (400-800m),0,626.0,0,551.5,3,156.0,1,280.6,0,580.5,0,1308.9,0.20396874999999992,0.0,0.0,0.12,0.02127659574468085,0.0,0.0,0.02354609929078014,0.1138
5455661685_5461446959_STOP337,14,605.6714285714286,524.3,764.8,Karangsetra Waterland,"['Jalan Cipedes Tengah', 'Jalan Setra Indah', 'Jalan Setra Indah Barat', 'Jalan Suka Mulya']",tertiary,-6.880342005099968,107.59014121312052,Sedang (400-800m),0,894.9,1,347.2,2,283.7,2,313.3,0,739.7,0,1080.8,0.2429107142857143,0.0,0.3333333333333333,0.08,0.0425531914893617,0.0,0.0,0.07598108747044917,0.1594
5455661685_5461446959_STOP352,6,741.6166666666667,700.9,807.5,Setrasari,"['Jalan Cipedes Tengah', 'Jalan Setra Indah', 'Jalan Setra Indah Barat', 'Jalan Suka Mulya']",tertiary,-6.883467293971148,107.58809531631162,Sedang (400-800m),0,770.5,0,672.1,2,288.1,1,232.1,0,752.4,0,981.1,0.0729791666666667,0.0,0.0,0.08,0.02127659574468085,0.0,0.0,0.016879432624113476,0.0449
5455661685_5461446959_STOP477,1,804.3,804.3,804.3,Mandiri Sukajadi,"['Jalan Cipedes Tengah', 'Jalan Setra Indah', 'Jalan Setra Indah Barat', 'Jalan Suka Mulya']",tertiary,-6.883050970276903,107.58922726344746,Jauh (>800m),0,903.4,0,549.3,2,330.3,1,355.5,0,805.0,0,917.4,0.0,0.0,0.0,0.08,0.02127659574468085,0.0,0.0,0.016879432624113476,0.0084
5455661685_7298267086_STOP337,7,392.4714285714286,248.8,540.8,Karangsetra Waterland,Jalan Sindang Sirna,primary,-6.877904750615879,107.59189960354368,Dekat (200-400m),0,565.7,1,100.3,1,141.9,4,40.6,0,513.7,0,1242.0,0.5094107142857143,0.0,0.3333333333333333,0.04,0.0851063829787234,0.0,0.0,0.07640661938534278,0.2929
5455694139_11199413656_STOP267,2,491.5,490.0,493.0,Stasiun Cimekar 2,Jalan Rancanumpang,secondary,-6.947087066891986,107.70569648040214,Sedang (400-800m),0,1331.9,0,1212.1,1,76.1,2,88.1,2,138.7,0,1398.6,0.385625,0.0,0.0,0.04,0.0425531914893617,0.14285714285714285,0.0,0.037568389057750756,0.2116
5455694139_11199413656_STOP386,1,427.5,427.5,427.5,Sekolah Al-Azhar Summarecon,Jalan Rancanumpang,secondary,-6.960549540951793,107.70529210824635,Sedang (400-800m),3,329.8,0,430.6,1,213.3,0,491.2,0,1009.9,0,1093.9,0.46562499999999996,1.0,0.0,0.04,0.0,0.0,0.0,0.17333333333333334,0.3195
5455694139_11199413656_STOP387,3,375.8333333333333,347.4,405.7,Dayana,Jalan Rancanumpang,secondary,-6.961442635358064,107.70515466918982,Dekat (200-400m),3,330.1,0,464.1,1,313.8,0,496.3,0,1110.1,0,1132.2,0.5302083333333334,1.0,0.0,0.04,0.0,0.0,0.0,0.17333333333333334,0.3518
5455694139_11199413656_STOP820,18,383.2722222222222,279.7,600.0,Flora,Jalan Rancanumpang,secondary,-6.956275659069273,107.70566706804884,Dekat (200-400m),0,602.9,0,541.3,1,266.2,0,606.8,0,532.8,0,1002.4,0.5209097222222223,0.0,0.0,0.04,0.0,0.0,0.0,0.006666666666666667,0.2638
5455694139_11199413656_STOP825,11,490.89090909090913,429.1,592.0,Stasiun Cimekar 1,Jalan Rancanumpang,secondary,-6.949866202807526,107.70594553242393,Sedang (400-800m),0,1254.6,0,1067.3,2,166.8,1,291.7,2,181.6,0,1227.2,0.3863863636363636,0.0,0.0,0.08,0.02127659574468085,0.14285714285714285,0.0,0.040688956433637284,0.2135
5455694139_6640792413_STOP267,9,694.2666666666667,493.0,895.6,Stasiun Cimekar 2,,tertiary,-6.946281671893013,107.70403383707972,Sedang (400-800m),0,1332.0,0,1201.7,1,280.4,2,195.2,2,185.1,0,1342.0,0.13216666666666665,0.0,0.0,0.04,0.0425531914893617,0.14285714285714285,0.0,0.037568389057750756,0.0849
5455694139_6640792414_STOP267,1,493.0,493.0,493.0,Stasiun Cimekar 2,Jalan Rancanumpang,secondary,-6.9468667,107.7057449,Sedang (400-800m),0,1307.1,0,1193.4,1,80.5,2,92.9,2,114.5,0,1419.6,0.38375000000000004,0.0,0.0,0.04,0.0425531914893617,0.14285714285714285,0.0,0.037568389057750756,0.2107
5458167261_5458167281_STOP329,7,1318.8,1262.1,1391.2,Puskesmas Kujangsari A,Jalan Batununggal Indah IX,tertiary,-6.96245448047227,107.62637594500484,Jauh (>800m),0,1017.3,0,1999.7,2,215.5,2,210.0,1,265.1,0,1946.0,0.0,0.0,0.0,0.08,0.0425531914893617,0.07142857142857142,0.0,0.03233029381965552,0.0162
5458167261_5458167281_STOP335,2,1380.9,1380.9,1380.9,LPKIA A,Bunderan Pasar Modern Batununggal,tertiary,-6.961862800000008,107.625806,Jauh (>800m),0,930.0,0,1952.5,2,130.8,2,127.1,1,175.8,0,1898.8,0.0,0.0,0.0,0.08,0.0425531914893617,0.07142857142857142,0.0,0.03233029381965552,0.0162
5458167262_5458167261_STOP335,1,1371.8,1371.8,1371.8,LPKIA A,Bunderan Pasar Modern Batununggal,tertiary,-6.961790200000004,107.6257236,Jauh (>800m),0,918.7,0,1947.4,2,119.7,2,116.5,1,163.8,0,1893.7,0.0,0.0,0.0,0.08,0.0425531914893617,0.07142857142857142,0.0,0.03233029381965552,0.0162
5458167262_5458167305_STOP335,6,1254.1333333333334,1137.4,1371.8,LPKIA A,,tertiary,-6.960686545848432,107.62596435445458,Jauh (>800m),0,823.0,0,1822.0,2,169.6,2,159.2,1,173.9,0,1768.3,0.0,0.0,0.0,0.08,0.0425531914893617,0.07142857142857142,0.0,0.03233029381965552,0.0162
5458167262_5458167305_STOP595,1,1090.9,1090.9,1090.9,Timur Simpang Batununggal,,tertiary,-6.959142096040538,107.62630444525183,Jauh (>800m),0,705.3,0,1646.5,3,270.2,2,298.1,1,297.1,0,1592.8,0.0,0.0,0.0,0.12,0.0425531914893617,0.07142857142857142,0.0,0.03899696048632219,0.0195
5458167263_5353900365_STOP335,1,1134.9,1134.9,1134.9,LPKIA A,,tertiary,-6.9597280000000055,107.6235282,Jauh (>800m),0,618.4,0,1733.4,2,133.6,2,210.1,1,180.0,0,1768.8,0.0,0.0,0.0,0.08,0.0425531914893617,0.07142857142857142,0.0,0.03233029381965552,0.0162
5458167263_5458167262_STOP335,7,1238.3714285714286,1134.9,1346.5,LPKIA A,Jalan Batununggal Indah II,tertiary,-6.960660083746354,107.62451309873396,Jauh (>800m),0,750.2,0,1872.3,2,28.5,2,67.0,1,44.9,0,1818.9,0.0,0.0,0.0,0.08,0.0425531914893617,0.07142857142857142,0.0,0.03233029381965552,0.0162
5458167274_5458167300_STOP595,1,1042.2,1042.2,1042.2,Timur Simpang Batununggal,Bunderan 1-8,tertiary,-6.958710200000005,107.6264158,Jauh (>800m),0,678.1,0,1596.9,3,220.9,2,344.2,1,341.1,0,1543.2,0.0,0.0,0.0,0.12,0.0425531914893617,0.07142857142857142,0.0,0.03899696048632219,0.0195
5458167274_7227417913_STOP334,2,818.1,793.0,843.2,Bangunan Mart A,Jalan Batununggal Indah I,tertiary,-6.9567186511823484,107.6268248702415,Jauh (>800m),0,581.8,0,1371.9,4,18.7,0,443.0,0,550.8,0,1318.3,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.02666666666666667,0.0133
5458167274_7227417913_STOP595,4,967.725,893.3,1042.2,Timur Simpang Batununggal,Jalan Batununggal Indah I,tertiary,-6.958045522394633,107.62654831044011,Jauh (>800m),0,638.4,0,1521.9,3,145.7,0,414.4,0,408.9,0,1468.2,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.01
5458167277_5458167300_STOP334,4,858.775,783.4,934.2,Bangunan Mart A,Jalan Batununggal Indah I,tertiary,-6.957087203249454,107.62681022115336,Jauh (>800m),0,600.2,0,1411.4,2,42.1,0,483.4,0,514.4,0,1357.8,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.013333333333333334,0.0067
5458167277_5458167300_STOP595,2,1008.7,983.9,1033.5,Timur Simpang Batununggal,Jalan Batununggal Indah I,tertiary,-6.958413477852343,107.62653013208924,Jauh (>800m),0,664.1,0,1561.6,2,186.7,1,378.6,1,374.8,0,1507.9,0.0,0.0,0.0,0.08,0.02127659574468085,0.07142857142857142,0.0,0.028784194528875384,0.0144
5458167277_7227417913_STOP334,1,783.4,783.4,783.4,Bangunan Mart A,Bunderan Elok,tertiary,-6.956424199999999,107.6269509,Sedang (400-800m),0,580.5,0,1336.4,5,48.0,0,407.9,0,586.3,0,1282.7,0.020750000000000046,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333,0.027
5458167281_2500902333_STOP335,1,1386.3,1386.3,1386.3,LPKIA A,Bunderan Pasar Modern Batununggal,tertiary,-6.961918200000008,107.6257512,Jauh (>800m),0,932.9,0,1960.2,2,127.0,2,122.8,1,173.9,0,1906.5,0.0,0.0,0.0,0.08,0.0425531914893617,0.07142857142857142,0.0,0.03233029381965552,0.0162
5458167298_5458167261_STOP335,5,1249.58,1156.2,1343.5,LPKIA A,,tertiary,-6.96062995910479,107.6260665401845,Jauh (>800m),0,823.5,0,1812.7,2,182.6,2,172.2,1,186.5,0,1759.0,0.0,0.0,0.0,0.08,0.0425531914893617,0.07142857142857142,0.0,0.03233029381965552,0.0162
5458167298_5458167261_STOP595,2,1083.8,1059.0,1108.6,Timur Simpang Batununggal,,tertiary,-6.959082959282434,107.62639480950456,Jauh (>800m),0,706.9,0,1637.2,3,262.3,2,309.5,1,308.8,0,1583.6,0.0,0.0,0.0,0.12,0.0425531914893617,0.07142857142857142,0.0,0.03899696048632219,0.0195
5458167298_5458167305_STOP595,1,1059.0,1059.0,1059.0,Timur Simpang Batununggal,Bunderan 1-8,tertiary,-6.958862000000001,107.6264419,Jauh (>800m),0,692.3,0,1612.2,3,237.3,2,332.2,1,330.3,0,1558.5,0.0,0.0,0.0,0.12,0.0425531914893617,0.07142857142857142,0.0,0.03899696048632219,0.0195
5458167300_5458167298_STOP595,1,1043.8,1043.8,1043.8,Timur Simpang Batununggal,Bunderan 1-8,tertiary,-6.958726099999996,107.6264643,Jauh (>800m),0,683.2,0,1597.0,3,222.0,2,345.8,1,343.2,0,1543.3,0.0,0.0,0.0,0.12,0.0425531914893617,0.07142857142857142,0.0,0.03899696048632219,0.0195
5458167305_5458167274_STOP595,1,1058.1,1058.1,1058.1,Timur Simpang Batununggal,Bunderan 1-8,tertiary,-6.958850099999991,107.6263692,Jauh (>800m),0,685.8,0,1613.3,3,237.0,2,328.4,1,325.9,0,1559.6,0.0,0.0,0.0,0.12,0.0425531914893617,0.07142857142857142,0.0,0.03899696048632219,0.0195
5458168297_12806516351_STOP230,2,58.2,42.3,74.1,Bundaran Cibiru,Bunderan Cibiru,trunk_link,-6.934951880493484,107.7178468864017,Sangat Dekat (<200m),0,872.7,0,736.3,0,434.7,1,180.8,2,199.3,0,3310.1,0.92725,0.0,0.0,0.0,0.02127659574468085,0.14285714285714285,0.0,0.02735562310030395,0.4773
5458168297_4427752879_STOP230,2,82.44999999999999,74.1,90.8,Bundaran Cibiru,Jalan Raya Cibiru,trunk,-6.934823519754278,107.71802298167736,Sangat Dekat (<200m),0,894.1,0,758.6,0,427.6,1,187.6,2,209.3,0,3334.1,0.8969375,0.0,0.0,0.0,0.02127659574468085,0.14285714285714285,0.0,0.02735562310030395,0.4621
5458169147_7284403242_STOP423,5,62.17999999999999,7.6,105.0,Universitas Bhakti Kencana,Jalan Soekarno-Hatta,secondary,-6.935633002965574,107.70992612591871,Sangat Dekat (<200m),1,38.9,0,707.1,0,473.6,0,657.7,0,686.9,0,2689.1,0.922275,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.4889
5458169147_9443702028_STOP423,1,105.0,105.0,105.0,Universitas Bhakti Kencana,,trunk_link,-6.935701400000005,107.7090245,Sangat Dekat (<200m),1,119.7,0,758.9,0,572.5,0,715.6,0,737.6,0,2628.9,0.86875,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.4622
5458169530_11106971273_STOP230,2,150.3,125.2,175.4,Bundaran Cibiru,Jalan Soekarno-Hatta,trunk,-6.935363530572968,107.716238637324,Sangat Dekat (<200m),0,689.7,0,619.4,2,250.7,1,170.7,3,154.6,0,3151.8,0.812125,0.0,0.0,0.08,0.02127659574468085,0.21428571428571427,0.0,0.05259371833839919,0.4324
5458169530_11106971273_STOP356,2,205.0,179.9,230.1,Panyileukan,Jalan Soekarno-Hatta,trunk,-6.935527831241566,107.71398400770528,Dekat (200-400m),0,438.2,0,571.6,1,76.0,1,346.7,2,314.2,0,2970.0,0.74375,0.0,0.0,0.04,0.02127659574468085,0.14285714285714285,0.0,0.034022289766970616,0.3889
5458169530_11106971273_STOP379,3,249.2,221.9,278.8,Pangkalan DAMRI Cibiru,Jalan Soekarno-Hatta,trunk,-6.93544568208821,107.71511132318167,Dekat (200-400m),0,563.9,0,582.6,2,136.0,1,242.6,4,213.2,0,3059.7,0.6885,0.0,0.0,0.08,0.02127659574468085,0.2857142857142857,0.0,0.06449848024316109,0.3765
5458169530_11106971279_STOP230,3,174.83333333333334,125.2,224.8,Bundaran Cibiru,Jalan Soekarno-Hatta,secondary,-6.935421747652966,107.71601930652288,Sangat Dekat (<200m),0,664.8,0,605.9,2,225.7,1,184.5,3,164.6,0,3130.3,0.7814583333333334,0.0,0.0,0.08,0.02127659574468085,0.21428571428571427,0.0,0.05259371833839919,0.417
5458169530_11106971279_STOP356,4,205.075,129.7,280.5,Panyileukan,Jalan Soekarno-Hatta,secondary,-6.935598847294385,107.7139938883168,Dekat (200-400m),0,438.5,0,563.6,1,68.0,1,350.0,2,317.7,0,2964.7,0.74365625,0.0,0.0,0.04,0.02127659574468085,0.14285714285714285,0.0,0.034022289766970616,0.3888
5458169530_11106971279_STOP379,1,252.9,252.9,252.9,Pangkalan DAMRI Cibiru,Jalan Soekarno-Hatta,secondary,-6.935514456918158,107.71512099368084,Dekat (200-400m),0,564.3,0,575.1,2,132.3,1,247.4,3,218.5,0,3054.7,0.683875,0.0,0.0,0.08,0.02127659574468085,0.21428571428571427,0.0,0.05259371833839919,0.3682
5458169533_2634710039_STOP230,1,57.4,57.4,57.4,Bundaran Cibiru,Bunderan Cibiru,trunk,-6.934898200000004,107.7174158,Sangat Dekat (<200m),0,826.0,0,718.3,1,391.7,1,143.4,3,157.2,0,3280.4,0.92825,0.0,0.0,0.04,0.02127659574468085,0.21428571428571427,0.0,0.04592705167173252,0.4871
5458169533_35131598_STOP230,2,81.55,57.4,105.7,Bundaran Cibiru,Jalan Abdul Haris Nasution,trunk,-6.934698022576732,107.7173316911832,Sangat Dekat (<200m),0,820.2,0,734.1,2,383.3,1,120.2,3,136.0,0,3289.7,0.8980625,0.0,0.0,0.08,0.02127659574468085,0.21428571428571427,0.0,0.05259371833839919,0.4753
5458215975_5447158309_STOP719,1,34.0,34.0,34.0,Terminal Angkot Buah Batu-GBA,,primary,-6.954095999999993,107.6402643,Sangat Dekat (<200m),1,294.2,0,1468.7,1,386.4,2,17.5,1,385.6,0,1403.8,0.9575,0.3333333333333333,0.0,0.04,0.0425531914893617,0.07142857142857142,0.0,0.0812191827085444,0.5194
5458215975_9626125965_STOP719,1,34.0,34.0,34.0,Terminal Angkot Buah Batu-GBA,Jalan Marga Cinta,primary,-6.954095999999993,107.6402643,Sangat Dekat (<200m),1,294.2,0,1468.7,1,386.4,2,17.5,1,385.6,0,1403.8,0.9575,0.3333333333333333,0.0,0.04,0.0425531914893617,0.07142857142857142,0.0,0.0812191827085444,0.5194
5458564731_2746819080_STOP324,2,294.35,269.2,319.5,Bluebird B,Jalan Buah Batu,primary,-6.960990506745057,107.63893623627428,Dekat (200-400m),0,1031.8,0,2001.0,0,878.3,0,788.0,0,884.6,0,1323.7,0.6320625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316
5458564731_2746819080_STOP329,1,358.7,358.7,358.7,Puskesmas Kujangsari A,Jalan Buah Batu,primary,-6.961647227024588,107.63876864503275,Dekat (200-400m),0,1106.8,0,2058.1,0,948.4,0,863.4,0,954.8,0,1332.2,0.551625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758
5458564731_3472154933_STOP324,1,269.2,269.2,269.2,Bluebird B,,primary_link,-6.960771600000006,107.6389921,Dekat (200-400m),0,1006.8,0,1982.3,0,855.2,0,762.9,0,861.4,0,1321.9,0.6635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318
5460926047_1658956030_STOP125,2,80.7,78.2,83.2,BPJS Pasteur,Jalan Sukawarna,tertiary,-6.892567945011498,107.58232890670166,Sangat Dekat (<200m),1,61.0,0,650.9,4,151.1,6,323.0,3,104.4,1,353.2,0.899125,0.3333333333333333,0.0,0.16,0.1276595744680851,0.21428571428571427,1.0,0.30587977034785546,0.6025
5460926047_1658956030_STOP15,1,182.4,182.4,182.4,Mall d'Botanica,Jalan Sukawarna,tertiary,-6.893994608508436,107.58428514152764,Sangat Dekat (<200m),2,314.5,0,775.3,2,76.5,4,152.3,3,196.1,0,583.3,0.772,0.6666666666666666,0.0,0.08,0.0851063829787234,0.21428571428571427,0.0,0.17434312732185073,0.4732
