place_id,name,lat,lon,rating,total_reviews,category,types,nearest_stop,stop_lat,stop_lon
ChIJFbGg6_jmaC4RjmGKxrarENU,Lintas Shuttle Dago Point,-6.8855109,107.6139418,4.3,1151,lainnya,"establishment,point_of_interest",UNIKOM Pascasarjana,-6.8858245,107.6137732
ChIJJU0N6_jmaC4RnwfgLh6EGCA,MR Trans Dago,-6.8857984,107.6139212,4.1,393,lainnya,"establishment,point_of_interest",UNIKOM Pascasarjana,-6.8858245,107.6137732
ChIJsf-WmjfmaC4RzHrPQIO7gXo,Best Western Premier La Grande,-6.9092534,107.6098797,4.6,9000,lainnya,"establishment,lodging,point_of_interest",Museum Kota Bandung,-6.9100874,107.609698
ChIJM7sd1TnmaC4RTUTgte0-3jQ,Bandung Planning Gallery,-6.9103509,107.6098076,4.7,175,lainnya,"establishment,local_government_office,point_of_interest",Museum Kota Bandung,-6.9100874,107.609698
ChIJlfn5JjjmaC4RA0R8CPx64s8,Ayam Penyet & Soto Ayam Asia,-6.9093846,107.6094659,4.2,105,katering,"establishment,food,point_of_interest,restaurant",Museum Kota Bandung,-6.9100874,107.609698
ChIJR2m4BDrmaC4RwHaAPvUoj1g,Diskominfo Kota Bandung,-6.9106776,107.6093246,4.4,67,lainnya,"establishment,point_of_interest",Museum Kota Bandung,-6.9100874,107.609698
ChIJS-yy7jDDaC4RYNpf0638mxo,Taman Asri Betah,-6.9475582,107.7105841,4.3,6,lainnya,"establishment,point_of_interest",Stasiun Cimekar 2,-6.9482861,107.7099396
ChIJ70_9LOHCaC4RBSVHN4m-u1c,KAIA Furniture,-6.948023,107.7104706,5.0,5,lainnya,"establishment,point_of_interest",Stasiun Cimekar 2,-6.9482861,107.7099396
ChIJn8bcWADDaC4RNgh-arc9z10,Halte Cimekar,-6.948267299999999,107.7099881,5.0,4,lainnya,"establishment,point_of_interest",Stasiun Cimekar 2,-6.9482861,107.7099396
ChIJRXBNCFvDaC4Rtwse55YSG4I,Sampurasun pecel lele & bubur kacang ijo & indomie rebus,-6.947873599999999,107.710716,4.5,4,katering,"establishment,food,point_of_interest,restaurant",Stasiun Cimekar 2,-6.9482861,107.7099396
ChIJGxZjZgDDaC4RcxxT7yeP3ng,PPM Akademi Amazing Al-Qosbah 2026,-6.948332499999999,107.7088478,5.0,2,lainnya,"establishment,place_of_worship,point_of_interest",Stasiun Cimekar 2,-6.9482861,107.7099396
ChIJc3zfGPzmaC4R-SiGoctEHBU,Patra Bandung Hotel,-6.8890902,107.6137453,4.6,3102,lainnya,"establishment,lodging,point_of_interest",Seberang UNIKOM,-6.8873771,107.6151751
ChIJ7zMPbf3maC4RGnxi8KGgoJM,Ruangréka Coworking Space Bandung,-6.8883283,107.61494,4.4,171,lainnya,"establishment,point_of_interest,real_estate_agency",Seberang UNIKOM,-6.8873771,107.6151751
ChIJE2SmDFbmaC4Rz07TqJkJBV4,Indomaret Point Dipatiukur,-6.887930300000001,107.6151698,3.7,144,finansial,"atm,convenience_store,establishment,finance,food",Seberang UNIKOM,-6.8873771,107.6151751
ChIJh_PJWJzoaC4RlaTMT4qLiWY,Gembira Photo Studio & Bridal House,-6.9317502,107.6048164,4.8,921,lainnya,"establishment,point_of_interest",Jalan Ibu Inggit Garnasih,-6.9314493,107.6039255
ChIJz29bL5zoaC4RJ4zf4tSW8AQ,Al Haramain,-6.931613899999999,107.6042119,4.6,266,komersial,"establishment,home_goods_store,point_of_interest,store",Jalan Ibu Inggit Garnasih,-6.9314493,107.6039255
ChIJI-_MjrvoaC4RzFoZUGKyXF4,Institut Kesehatan Immanuel,-6.9370227,107.5962781,4.8,257,pendidikan,"establishment,point_of_interest,university",Rumah Sakit Immanuel B,-6.9373737,107.5955215
ChIJVWwW57voaC4RHsv3T60hAho,BNI RS Immanuel Bandung,-6.9373485,107.5965115,4.4,86,finansial,"atm,bank,establishment,finance,point_of_interest",Rumah Sakit Immanuel B,-6.9373737,107.5955215
ChIJC-dGjaHoaC4RwjqFUpxZ-mg,Kantorpos Bandung Situsaeur,-6.936070699999999,107.5952592,2.8,83,finansial,"establishment,finance,point_of_interest,post_office",Rumah Sakit Immanuel B,-6.9373737,107.5955215
ChIJu_kdeSDmaC4RyWFMf8-XH2o,Istana Helmet,-6.928299399999999,107.600224,4.4,4194,komersial,"car_repair,establishment,point_of_interest,store",Astana Anyar RSIA Kota Bandung,-6.9293733,107.600639
ChIJVUbh6yDmaC4Rf44CFbZpXKY,Karya Jaya Motor / Bengkel mobil honda bandung,-6.9271673,107.6016903,4.5,128,lainnya,"car_repair,establishment,point_of_interest",Astana Anyar RSIA Kota Bandung,-6.9293733,107.600639
ChIJWaxDwc7naC4RxCnarMKkRVQ,Subwow Hostels,-6.9130658,107.6290972,4.3,658,lainnya,"establishment,lodging,point_of_interest",Hotel Grand Tebu,-6.9134182,107.6291595
ChIJEX54ihjmaC4RLCPYNaCrGRY,Klinik Utama Dr. H.A. Rotinsulu Cibadak (BBKPM Bandung ),-6.920768199999999,107.5966951,4.4,974,kesehatan,"establishment,health,hospital,point_of_interest",GKI Anugerah,-6.9200655,107.59751
ChIJb5RKdBjmaC4R0OJyHWTgrr8,Hotin,-6.9198946,107.5976456,4.4,332,katering,"establishment,food,point_of_interest,restaurant",GKI Anugerah,-6.9200655,107.59751
ChIJVXiY2xnmaC4RNGLgPWftwE8,JNE SUDIRMAN2 BANDUNG,-6.9202148,107.5980056,4.0,301,lainnya,"establishment,point_of_interest",GKI Anugerah,-6.9200655,107.59751
ChIJayz1BiPmaC4R_eJHzVbVqAg,LA Femme Couture,-6.920684199999999,107.6012894,4.6,473,komersial,"establishment,home_goods_store,point_of_interest,store",KEB Hana Bank,-6.920606,107.6020606
ChIJu5uKBSPmaC4RWYJ0LYChUJw,Hotel Perdana Wisata,-6.920179,107.6013602,3.2,405,lainnya,"establishment,lodging,point_of_interest",KEB Hana Bank,-6.920606,107.6020606
ChIJgdUeDDDdaC4RFuj0m_BN3sQ,XMat Souvenir And Printing,-6.9216966,107.6019566,4.8,134,komersial,"establishment,point_of_interest,store",KEB Hana Bank,-6.920606,107.6020606
ChIJb6k3nSPmaC4RDpgRw2k1j6o,Bank UOB KCU Bandung,-6.9209016,107.6026452,4.1,63,finansial,"bank,establishment,finance,point_of_interest",KEB Hana Bank,-6.920606,107.6020606
ChIJJez9CCPmaC4RvLkHXtiE9tM,Aneka Sandang Textile,-6.9206133,107.6017378,4.4,41,komersial,"establishment,home_goods_store,point_of_interest,store",KEB Hana Bank,-6.920606,107.6020606
ChIJqyZmBBrmaC4RlA-ACtpYts8,Adventure Travel Group (ATG),-6.9191235,107.591366,4.8,417,lainnya,"establishment,point_of_interest,travel_agency",Mayapada Tower,-6.9193943,107.5917304
ChIJG3vU8hnmaC4RunJ_-QlujeE,Bank BNI Jenderal Sudirman,-6.919493,107.592547,4.4,135,finansial,"atm,bank,establishment,finance,point_of_interest",Mayapada Tower,-6.9193943,107.5917304
ChIJI3HfIxrmaC4RWtCZ2R15u6Y,Mayapada,-6.9198697,107.5916964,4.6,37,finansial,"bank,establishment,finance,point_of_interest",Mayapada Tower,-6.9193943,107.5917304
ChIJi9YltxrmaC4RMrsUNNq-WPk,Golden Games & Movies,-6.9199351,107.5865036,3.9,165,komersial,"establishment,point_of_interest,store",Toko Ambon,-6.9186691,107.5855174
ChIJY5EftQTmaC4RD7rts8MlC3Y,bank bjb Kantor Cabang Pembantu Jamika,-6.9199351,107.5865036,4.0,44,finansial,"atm,bank,establishment,finance,point_of_interest",Toko Ambon,-6.9186691,107.5855174
ChIJC8E85RzmaC4RM0ALBProCY4,Grosir Kebaya,-6.9172873,107.5851041,4.4,24,komersial,"clothing_store,establishment,point_of_interest,store",Toko Ambon,-6.9186691,107.5855174
ChIJ-WUMtRrmaC4RVR_8xyNTJbs,Alfamart Jamika,-6.919939899999999,107.5861896,3.3,22,komersial,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest",Toko Ambon,-6.9186691,107.5855174
ChIJX1VtPAjmaC4R8SsNmps2lK4,INTI MEDIKA STORE BANDUNG | Pusat Alat Kesehatan Kedokteran,-6.9175515,107.5751773,4.8,1037,kesehatan,"establishment,health,point_of_interest,store",Kemenag Kanwil Jabar,-6.9176446,107.5771095
ChIJCZPZ0QbmaC4RrMIq-jUrjyU,BBPMB tekMIRA,-6.9183771,107.5791164,4.6,675,lainnya,"establishment,point_of_interest",Kemenag Kanwil Jabar,-6.9176446,107.5771095
ChIJR2_BOgjmaC4R02QJae74r0k,Bandung Apparels,-6.9174801,107.575097,4.8,238,komersial,"clothing_store,establishment,point_of_interest,store",Kemenag Kanwil Jabar,-6.9176446,107.5771095
ChIJJaHQeaDoaC4RUeMB_EffqEI,Bale Ervat/Blok Tempe (Babakan Asih),-6.9182009,107.576866,4.3,157,rekreasi,"establishment,park,point_of_interest",Kemenag Kanwil Jabar,-6.9176446,107.5771095
ChIJa7-7MuDmaC4R_3knQhsTbSQ,Yayasan Buddha Tzu Chi Bandung,-6.9176039,107.5789734,4.6,145,lainnya,"establishment,point_of_interest",Kemenag Kanwil Jabar,-6.9176446,107.5771095
ChIJ0VN7fuHlaC4R5lpUf6SR3-Y,SPBU Pertamina,-6.914033799999999,107.5708827,4.4,1768,lainnya,"establishment,gas_station,point_of_interest",Optik Krida,-6.9155783,107.5720023
ChIJE0sMq-PlaC4REJsOvNFOebA,PT Multibrata Anugerah Utama (MAU),-6.9166249,107.5710664,4.7,167,lainnya,"establishment,point_of_interest",Optik Krida,-6.9155783,107.5720023
ChIJu82Mt9LpaC4RU9RwikqkTBU,Lima Media Group - Digital Agency,-6.9153555,107.5721993,4.9,88,lainnya,"establishment,point_of_interest",Optik Krida,-6.9155783,107.5720023
ChIJQyzH_vvlaC4RVQwU9p6Cbqs,PT Plastin Eka Prakarsa,-6.9170473,107.5710255,4.4,63,lainnya,"establishment,point_of_interest",Optik Krida,-6.9155783,107.5720023
ChIJOfxEGePlaC4Rr3iFdHMtNAA,CV Harapan Baru Kaos Kaki,-6.917955399999999,107.570899,4.6,43,lainnya,"establishment,point_of_interest",Optik Krida,-6.9155783,107.5720023
ChIJU5JjhEnmaC4R2AoN2rLMMp0,InstaxShop,-6.9049121,107.6157318,4.7,336,komersial,"electronics_store,establishment,home_goods_store,point_of_interest,store",Simpang Banda Riau,-6.9063977,107.6159615
ChIJ1xBdO0jmaC4RDRen9S-xiI8,Klinik Utama Perisai Husada,-6.9070021,107.6158639,4.3,184,kesehatan,"establishment,health,point_of_interest",Simpang Banda Riau,-6.9063977,107.6159615
ChIJLR9IkzXmaC4RaQWyeiItUkc,PENABUR Bandung Head Office,-6.9056313,107.616297,4.7,32,pendidikan,"establishment,point_of_interest,school",Simpang Banda Riau,-6.9063977,107.6159615
ChIJc847IsrnaC4RinDs4mcDV5A,Sate Taichan Bengawan,-6.9081362,107.6263179,4.6,2133,katering,"establishment,food,point_of_interest,restaurant",SMA Kartika,-6.9095119,107.6267411
ChIJo2E8HLTnaC4RpPsOmiDC95Y,Rock n Roll Haircutting & Makeover,-6.9081046,107.6265535,4.5,606,kesehatan,"establishment,hair_care,health,point_of_interest",SMA Kartika,-6.9095119,107.6267411
ChIJSQHpIsHDaC4RAtldmlyeExk,Panlandwoo Summarecon Mall Bandung,-6.955685,107.6985438,5.0,672,komersial,"establishment,jewelry_store,point_of_interest,store",Summarecon Mall Bandung,-6.9555627,107.6991618
ChIJJZx5oLbDaC4RE8rfnUD1BlE,ERHA,-6.9551943,107.699243,5.0,490,kesehatan,"establishment,health,point_of_interest",Summarecon Mall Bandung,-6.9555627,107.6991618
ChIJd76xawDDaC4R4SL7_xwb9pQ,Fruity healthy and delicious drink (Summaba),-6.955591099999999,107.6985072,4.5,126,katering,"establishment,food,point_of_interest",Summarecon Mall Bandung,-6.9555627,107.6991618
ChIJNVDkEbXDaC4RkV2IdvO3m4I,MBK 1964 - Summarecon Bandung ( Mie Bandung Kejaksaan 1964 ),-6.955155,107.6988534,5.0,60,katering,"establishment,food,point_of_interest,restaurant",Summarecon Mall Bandung,-6.9555627,107.6991618
ChIJty2udgDDaC4RDTtRq2hl6Ik,Paperclip - Summarecon Mall Bandung,-6.955027299999999,107.6989193,4.8,57,komersial,"establishment,point_of_interest,store",Summarecon Mall Bandung,-6.9555627,107.6991618
ChIJZRnuuQvmaC4ReCG15Q1u2Ho,West Point Hotel Bandung,-6.912541399999999,107.5780976,4.3,4442,lainnya,"establishment,lodging,point_of_interest",Rajawali 1,-6.9137093,107.5782084
ChIJDebNjQ7maC4R_HRvXvWX5jo,JNE Rajawali Timur,-6.9156675,107.5793685,3.6,152,lainnya,"establishment,point_of_interest",Rajawali 1,-6.9137093,107.5782084
ChIJt3aENgzmaC4RdBZPL9KhBB4,MAJUJAYA Bandung,-6.9126555,107.5827249,4.7,58,komersial,"establishment,hardware_store,home_goods_store,point_of_interest,store",Dunguscariang,-6.914862,107.5829074
ChIJhQmjxOvnaC4R6EYLj4PkJSA,JERSEY FUTSAL BANDUNG,-6.917106899999999,107.5825357,4.5,52,komersial,"clothing_store,establishment,point_of_interest,store",Dunguscariang,-6.914862,107.5829074
ChIJoUH1UhDmaC4RJYQr9Gm5dYg,Sam Central Powerbank,-6.914617199999999,107.5817487,4.7,22,komersial,"establishment,point_of_interest,shopping_mall",Dunguscariang,-6.914862,107.5829074
ChIJmzxuKgzmaC4Rtb771nFm4N8,Denali Indonesia - Bags & Leather Goods,-6.9136131,107.5827618,4.0,5,komersial,"establishment,point_of_interest,store",Dunguscariang,-6.914862,107.5829074
ChIJ9yNz3RDmaC4R8OIrhzesZGY,TB. Timur Jaya,-6.9163073,107.5908844,4.3,1398,lainnya,"establishment,point_of_interest",SMA Trinitas,-6.9164853,107.5917182
ChIJEc3-rmXmaC4RJ-z3UfG6HmA,Cornerstone Bandung,-6.914968699999999,107.5927746,4.7,182,lainnya,"church,establishment,place_of_worship,point_of_interest",SMA Trinitas,-6.9164853,107.5917182
ChIJC8Xe4xnmaC4R_uOevgBozKg,Indomaret Kelenteng,-6.917446699999999,107.5930899,3.7,34,komersial,"convenience_store,establishment,food,point_of_interest,store",SMA Trinitas,-6.9164853,107.5917182
ChIJ_aQGuxDmaC4R4pu_3MU0uH0,Klinik Pratama Karya Asih,-6.916962400000001,107.590891,3.6,24,kesehatan,"establishment,health,point_of_interest",SMA Trinitas,-6.9164853,107.5917182
ChIJ1diZABfmaC4RBsJRzDtKZBs,Favehotel Hyper Square,-6.9161581,107.5945431,4.4,6459,katering,"establishment,food,lodging,point_of_interest,restaurant",Rumah Sakit Kebon Jati,-6.9162875,107.5966128
ChIJU_KZChHmaC4RhL6i89vl5_g,Rumah Sakit Kebonjati,-6.9161037,107.5963194,4.5,3902,kesehatan,"doctor,establishment,health,hospital,point_of_interest",Rumah Sakit Kebon Jati,-6.9162875,107.5966128
ChIJN_fC0BfmaC4Ru35um3UkEUM,Rumah Sakit Santosa Bandung Central,-6.9159482,107.600518,4.6,14394,kesehatan,"dentist,establishment,health,hospital,point_of_interest",SMA Pasundan,-6.9161651,107.599586
ChIJM5Yzci7maC4RCZPAHRyL7T0,Vio Hotel Veteran,-6.9192735,107.6149464,4.3,1723,lainnya,"establishment,lodging,point_of_interest",RSU Bungsu,-6.9182109,107.6133144
ChIJNXSdGS_maC4R3kZDa8TrcYg,UPTD Puskesmas Tamblong,-6.9182644,107.6127128,4.7,1414,kesehatan,"establishment,health,point_of_interest",RSU Bungsu,-6.9182109,107.6133144
ChIJM6uk1i_maC4RKa5o0tMoe7Y,Masjid Lautze 2 Bandung,-6.9180923,107.6123063,4.8,1046,lainnya,"establishment,mosque,place_of_worship,point_of_interest",RSU Bungsu,-6.9182109,107.6133144
ChIJe3de6C3maC4RG5EQreD2Gks,Rumah Sakit Umum Bungsu,-6.9185474,107.6133476,4.4,777,kesehatan,"establishment,health,hospital,point_of_interest",RSU Bungsu,-6.9182109,107.6133144
ChIJfRGSz9LnaC4RRAIADGU2wGg,Sindang Laris,-6.9192186,107.622407,4.5,82,katering,"establishment,food,point_of_interest,store",Kantor Pos Kosambi,-6.9192619,107.6235428
ChIJnalvK9PnaC4R0TYwkj_xU00,Apartment Greko Bandung,-6.9206739,107.6217551,4.5,66,lainnya,"establishment,point_of_interest",Kantor Pos Kosambi,-6.9192619,107.6235428
ChIJbYcYJ8TnaC4RkWgXDx4pCek,Mie Baso Bintang Avon (Ahmad Yani),-6.9216323,107.6187222,4.5,1966,katering,"establishment,food,point_of_interest,restaurant",Katapang Kaler,-6.921077,107.6198025
ChIJa-HrwyzmaC4RlM-i7-yu6j0,Kosambi Express,-6.921040700000001,107.620357,4.5,549,komersial,"car_dealer,car_repair,establishment,point_of_interest,store",Katapang Kaler,-6.921077,107.6198025
ChIJ4UIcYCzmaC4Rd9JlPnSUCG0,TRB Bike,-6.921642,107.619284,4.5,487,komersial,"bicycle_store,establishment,point_of_interest,store",Katapang Kaler,-6.921077,107.6198025
ChIJT5aRFS_maC4RXxljCTxc9_4,Warung Sate HM Harris,-6.922125599999999,107.6171068,4.5,5594,katering,"establishment,food,point_of_interest,restaurant",Simpang Lima Asia Afrika,-6.9223111,107.6162145
ChIJT5aRFS_maC4RnueyezmL7ME,YAMAHA JG ASIA AFRIKA OFFICIAL,-6.922370799999999,107.6165501,4.7,2066,komersial,"establishment,point_of_interest,store",Simpang Lima Asia Afrika,-6.9223111,107.6162145
ChIJV0qgaC_maC4RrrpBhEks5ac,Wisma Bumiputera Bandung,-6.922274,107.616436,4.4,832,lainnya,"establishment,point_of_interest,real_estate_agency",Simpang Lima Asia Afrika,-6.9223111,107.6162145
ChIJjwlqBLMCai4RvEA433J0tGs,FOREXimf.com,-6.9220971,107.6162521,4.6,334,finansial,"establishment,finance,point_of_interest",Simpang Lima Asia Afrika,-6.9223111,107.6162145
ChIJzZP4Ey_maC4R7OeZO3i1xag,PT. Clipan Finance Indonesia. cabang bandung,-6.922606,107.616181,3.8,35,finansial,"establishment,finance,point_of_interest",Simpang Lima Asia Afrika,-6.9223111,107.6162145
ChIJ8a1iBBrmaC4RLh0-lOFAk8E,Toko Obat Pandu,-6.9207953,107.6033961,4.6,486,kesehatan,"establishment,health,point_of_interest,store",Simpang Sudirman,-6.920813,107.603822
ChIJm-lPhxrmaC4RqE4t0UKENzI,Sinarmaju Electronics,-6.9191009,107.5889846,4.5,835,komersial,"electronics_store,establishment,furniture_store,home_goods_store,point_of_interest",Simpang Jamika,-6.9188722,107.5874464
ChIJtaZJoBrmaC4R6oFjzP5lDs8,Atlantik Jaya,-6.9189884,107.5874141,4.3,40,komersial,"electronics_store,establishment,point_of_interest,store",Simpang Jamika,-6.9188722,107.5874464
ChIJo905Zj7maC4Ry45C1McDjiw,Kartika Sari Pusat,-6.9119648,107.5998354,4.5,4653,katering,"bakery,establishment,food,point_of_interest,store",SMAN 6 Bandung,-6.9114176,107.5978589
ChIJmS3fp2rmaC4RQKAJEE5Iwzo,Grand Pacific Hotel,-6.9087923,107.5979058,4.4,3044,lainnya,"establishment,lodging,point_of_interest",SMAN 6 Bandung,-6.9114176,107.5978589
ChIJcUTc1T_maC4RXKhSp_AXyTU,Hotel Citradream Bandung,-6.912018100000001,107.5980946,4.4,2798,lainnya,"establishment,lodging,point_of_interest",SMAN 6 Bandung,-6.9114176,107.5978589
ChIJ9cg7Ez7maC4RmdE5Rn0Uffo,Zodiak,-6.912325,107.599397,3.7,2759,lainnya,"establishment,lodging,point_of_interest",SMAN 6 Bandung,-6.9114176,107.5978589
ChIJazIABjjmaC4RGXABWfYlf1Y,BEC Gadget Solution,-6.9080128,107.609386,4.5,106,komersial,"establishment,point_of_interest,store",Bandung Electronic Center,-6.9081566,107.6094288
ChIJZdJPRTfmaC4R9-mJDBFUYaI,Pegadaian BIP Mall,-6.907988199999999,107.6112273,4.4,97,finansial,"establishment,finance,point_of_interest,store",Bandung Electronic Center,-6.9081566,107.6094288
ChIJ9yVCIzfmaC4Re0xJvhuebx8,Pascasarjana Universitas Pasundan Bandung (UNPAS),-6.911357700000001,107.6121559,4.8,222,pendidikan,"establishment,point_of_interest,university",Taman Sejarah Balai Kota Bandung,-6.9104333,107.6106485
ChIJXXdbcjfmaC4R7ClVQM_uCUg,Bank Danamon Indonesia Kanwil 2 Jabar,-6.910775999999999,107.6106444,3.5,53,finansial,"bank,establishment,finance,point_of_interest",Taman Sejarah Balai Kota Bandung,-6.9104333,107.6106485
ChIJ59EhSUjmaC4RkFb_JhwJD68,Sch Sultan Agung,-6.9052101,107.6111418,4.5,1140,komersial,"clothing_store,establishment,point_of_interest,store",Hotel The-One-O-One A,-6.9064821,107.6104987
ChIJsW6jMyfmaC4RF1Q8Nv7ytu0,Mandiri ATM KCP Bandung Otista,-6.924470299999999,107.6039187,4.2,11,finansial,"atm,bank,establishment,finance,point_of_interest",Toko Mas ABC,-6.9230321,107.6040007
ChIJl4UMVZnoaC4RLY5Qc2z4uU8,Rodalink Bandung Otista,-6.9294774,107.6037078,4.8,2420,komersial,"bicycle_store,car_repair,establishment,point_of_interest,store",Simpang Ijan,-6.9280476,107.6036723
ChIJ1SNRRifmaC4R81-C84NyAdY,Selatan Teknik,-6.9273643,107.6044943,4.4,490,komersial,"establishment,point_of_interest,store",Simpang Ijan,-6.9280476,107.6036723
ChIJAwkQSSfmaC4RdQkWKBhCP-w,Aneka Ragam,-6.9273729,107.6044166,4.6,379,komersial,"establishment,home_goods_store,point_of_interest,store",Simpang Ijan,-6.9280476,107.6036723
ChIJ012axb7oaC4R2QHY2bDPlPo,Warung Nasi Sederhana Rai Raka,-6.9271048,107.6037927,4.2,183,katering,"establishment,food,point_of_interest,restaurant",Simpang Ijan,-6.9280476,107.6036723
ChIJhaJmPK7paC4R4_4UqBTYP-w,Kusen Pintu Hpl Kayu Bandung (Putra Agung),-6.9365766,107.6029234,4.9,52,lainnya,"establishment,general_contractor,point_of_interest",Taman Tegallega,-6.9364866,107.6030151
ChIJLz5LPZLoaC4RdjwB8x_hUCU,BCA KCP Mohamad Toha,-6.944944,107.60848,4.4,36,finansial,"atm,bank,establishment,finance,point_of_interest",Madurasa Tengah,-6.9451896,107.6084009
ChIJsaWxR5joaC4R3Wlqa6vbbsc,Niky Variasi Kaca Film Bandung V-KOOL VPRO,-6.9355185,107.5923487,4.9,684,komersial,"car_repair,establishment,point_of_interest,store",Hotel Grand Pasundan,-6.9361205,107.5933874
ChIJR76cCqToaC4R0uusZPll-Fo,Auto Glass Indonesia (Kaca Mobil Bandung),-6.935176999999999,107.591791,5.0,439,lainnya,"car_repair,establishment,point_of_interest",Hotel Grand Pasundan,-6.9361205,107.5933874
ChIJE0otjaboaC4RLFMAIFFuUl8,Padepokan Seni MAYANGSUNDA,-6.9329103,107.5898667,4.5,1664,lainnya,"establishment,point_of_interest,tourist_attraction",Bumi Kopo Kencana,-6.9335898,107.5905118
ChIJnd6qoKboaC4RZI4CXvKBL_4,LG Service Center Bandung,-6.934126,107.5900636,3.8,889,lainnya,"establishment,point_of_interest",Bumi Kopo Kencana,-6.9335898,107.5905118
ChIJ745RCKToaC4RSCPzAg4RY48,Asuransi Sinar Mas Agency Bandung,-6.9337652,107.5911146,4.7,58,lainnya,"establishment,point_of_interest",Bumi Kopo Kencana,-6.9335898,107.5905118
ChIJ-7r3mqboaC4RVqnHvGpdnQk,Pt.Vinatama Mas,-6.9338479,107.5898142,4.5,43,komersial,"electronics_store,establishment,point_of_interest,store",Bumi Kopo Kencana,-6.9335898,107.5905118
ChIJMd4fIKToaC4R7BqlSDK1SxQ,SLS Laharindo Bandung,-6.9342039,107.5904433,4.2,21,komersial,"establishment,point_of_interest,store",Bumi Kopo Kencana,-6.9335898,107.5905118
ChIJi_omMgPmaC4R3-XkL08nhks,Donatku jamika,-6.9257503,107.5857347,4.4,297,komersial,"establishment,point_of_interest,store",Simpang Pasir Koja,-6.9270868,107.5849703
ChIJowvE86foaC4RlWiJxmKeYc4,"D' Palais moda Jl Peta no 256, Bandung",-6.9268607,107.5858942,5.0,154,komersial,"clothing_store,establishment,home_goods_store,point_of_interest,store",Simpang Pasir Koja,-6.9270868,107.5849703
ChIJ9XQy3QLmaC4RsLcAkZX0ZoU,Philips Service Center,-6.9272529,107.5847131,4.5,110,komersial,"electronics_store,establishment,point_of_interest,store",Simpang Pasir Koja,-6.9270868,107.5849703
ChIJbbTRSh3maC4RkPpq7cmgYjo,Toko Ratu Poultryshop & Petshop,-6.927956999999999,107.586055,4.2,94,komersial,"establishment,pet_store,point_of_interest,store",Simpang Pasir Koja,-6.9270868,107.5849703
ChIJC3nm_QHmaC4R63F5lk4SC9U,Pertamina Gas Station 34-40227,-6.9292273,107.5795928,4.3,998,lainnya,"establishment,gas_station,point_of_interest",SPBU Pasir Koja,-6.9292794,107.579296
ChIJ7YsKeKroaC4R4_LGiyXX8BE,SPBU Pertamina Citra Kencana Terusan Pasir Koja 3440203,-6.9296027,107.5775956,4.3,833,lainnya,"establishment,gas_station,point_of_interest",SPBU Pasir Koja,-6.9292794,107.579296
