tas_nit_id,n_points,avg_distance_to_stop,min_distance_to_stop,max_distance_to_stop,nearest_stop_name,street_name,highway_type,center_lat,center_lon,walking_class
30236623_1746299906_STOP639,5,501.5,452.1,554.4,Nurul Fikri Cikutra,"['Jalan Cigadung Raya Barat', 'Jalan Cikondang', 'Jalan Raya Golf', 'Jalan Cibeunying Kolot I', 'Jalan Ir. H. Djuanda']",tertiary,-6.891299258319111,107.63049359468951,Sedang (400-800m)
30236623_1746299906_STOP808,28,456.7857142857143,142.5,880.9,SD Negeri 189 Neglasari,"['Jalan Cigadung Raya Barat', 'Jalan Cikondang', 'Jalan Raya Golf', 'Jalan Cibeunying Kolot I', 'Jalan Ir. H. Djuanda']",tertiary,-6.885887795239406,107.62702484062767,Sedang (400-800m)
30236623_30236624_STOP639,6,327.34999999999997,202.2,452.1,Nurul Fikri Cikutra,Jalan Cikutra Barat,secondary,-6.89222617319935,107.63187019420661,Dekat (200-400m)
30236624_30236623_STOP639,6,299.0166666666667,173.7,424.1,Nurul Fikri Cikutra,Jalan Cikutra Barat,secondary,-6.892241923389009,107.6321248196096,Dekat (200-400m)
30236624_3274608590_STOP639,5,84.28,23.3,173.7,Nurul Fikri Cikutra,Jalan Cikutra Barat,secondary,-6.892395698510725,107.63415037349701,Sangat Dekat (<200m)
30236636_29489421_STOP57,9,218.22222222222223,59.4,408.1,Sukapada,Jalan Cikutra,secondary,-6.898099714496924,107.6435797615607,Dekat (200-400m)
30236636_29489421_STOP638,1,422.2,422.2,422.2,GOR C-TRA,Jalan Cikutra,secondary,-6.895871500000005,107.643499,Sedang (400-800m)
30236636_3274608591_STOP54,3,164.66666666666666,26.3,257.4,Taman Makam Pahlawan Cikutra,Jalan Cikutra,secondary,-6.893451015801042,107.63698813121194,Sangat Dekat (<200m)
30236636_3274608591_STOP542,3,114.86666666666667,66.2,164.0,Pahlawan Sidomukti,Jalan Cikutra,secondary,-6.8935380412506495,107.636473409564,Sangat Dekat (<200m)
30236636_3274608591_STOP638,14,189.90714285714284,23.8,422.2,GOR C-TRA,Jalan Cikutra,secondary,-6.894420997739742,107.64103590976472,Sangat Dekat (<200m)
3028412267_12806717331_STOP112,4,90.02499999999999,21.7,162.0,Yayasan LPPN,Jalan Andir,tertiary,-6.916443260474375,107.58515529746268,Sangat Dekat (<200m)
3028412267_12806717331_STOP279,3,92.7,59.1,130.9,Toko Ambon,Jalan Andir,tertiary,-6.91802143950968,107.58506106230648,Sangat Dekat (<200m)
3028412267_1837401665_STOP279,4,53.95,16.1,94.8,Toko Ambon,Jalan Jendral Sudirman,primary,-6.918561397411015,107.58569687889396,Sangat Dekat (<200m)
3028412267_3252879876_STOP279,1,59.1,59.1,59.1,Toko Ambon,Jalan Andir,tertiary,-6.918471799999992,107.5850246,Sangat Dekat (<200m)
303034042_13239081325_STOP90,1,501.4,501.4,501.4,Terminal Antapani,,primary,-6.916835899999996,107.670016,Sedang (400-800m)
303034042_5346161426_STOP90,1,501.4,501.4,501.4,Terminal Antapani,Jalan Golf Barat,primary,-6.916835899999996,107.670016,Sedang (400-800m)
303034652_35136034_STOP16,2,403.5,382.3,424.7,Depan Terminal Cicaheum,Jalan Abdul Haris Nasution,trunk,-6.902392105541855,107.66042298690127,Sedang (400-800m)
303034652_35136034_STOP206,7,157.4,10.5,307.4,Gang H.M. Syarief,Jalan Abdul Haris Nasution,trunk,-6.9042676056548675,107.67048909455755,Sangat Dekat (<200m)
303034652_35136034_STOP380,3,46.03333333333333,16.2,85.9,Komplek Sarimas,Jalan Abdul Haris Nasution,trunk,-6.904802968146559,107.67263877718358,Sangat Dekat (<200m)
303034652_35136034_STOP641,10,204.06,25.7,407.1,Seberang Kantor Kecamatan Antapani,Jalan Abdul Haris Nasution,trunk,-6.903613989553246,107.66265333120813,Dekat (200-400m)
303034652_35136034_STOP96,9,155.0,16.9,337.9,SDN Cikadut,Jalan Abdul Haris Nasution,trunk,-6.904133008387965,107.6668804846974,Sangat Dekat (<200m)
303034652_4620173045_STOP380,1,85.9,85.9,85.9,Komplek Sarimas,Jalan Abdul Haris Nasution,trunk,-6.904932400000004,107.6730663,Sangat Dekat (<200m)
3048202811_1658946837_STOP81,4,79.1,29.4,145.1,Djunjunan Paskal,Jalan Dr. Djunjunan,trunk,-6.90008917993488,107.59627747095914,Sangat Dekat (<200m)
3048202811_3048202812_STOP81,1,145.1,145.1,145.1,Djunjunan Paskal,,trunk_link,-6.899907400000001,107.595629,Sangat Dekat (<200m)
3048202812_2958261171_STOP592,1,312.1,312.1,312.1,BRI Sukamulya,Jalan Dr. Djunjunan,trunk,-6.898716595387705,107.5937546039774,Dekat (200-400m)
3048202812_2958261171_STOP81,5,246.92,150.0,343.4,Djunjunan Paskal,Jalan Dr. Djunjunan,trunk,-6.89960810749501,107.59476955556912,Dekat (200-400m)
3056186235_6609222555_STOP246,2,94.95,70.7,119.2,GOR KONI,Jalan Jakarta,primary,-6.914449735752645,107.63545699003146,Sangat Dekat (<200m)
3056186235_6609222555_STOP44,2,97.75,78.6,116.9,Simpang Supratman - Ahmad Yani,Jalan Jakarta,primary,-6.913978038121657,107.63472527689973,Sangat Dekat (<200m)
3056186235_7715327378_STOP187,2,28.200000000000003,25.8,30.6,SPBU Ahmad Yani,Jalan Jakarta,primary,-6.912871870346983,107.63401145777817,Sangat Dekat (<200m)
3056186235_7715327378_STOP246,2,95.9,70.7,121.1,GOR KONI,Jalan Jakarta,primary,-6.914483058376354,107.63543616549138,Sangat Dekat (<200m)
3056186235_7715327378_STOP44,3,91.13333333333333,62.3,124.4,Simpang Supratman - Ahmad Yani,Jalan Jakarta,primary,-6.913851093918651,107.63457053044101,Sangat Dekat (<200m)
3056186235_7715327378_STOP512,1,14.1,14.1,14.1,SMPN 22 Bandung,Jalan Jakarta,primary,-6.912291889981008,107.63366074497362,Sangat Dekat (<200m)
3056186235_7715327378_STOP633,1,8.8,8.8,8.8,Seberang SMP Negeri 22 Bandung,Jalan Jakarta,primary,-6.911925452110831,107.63339717922192,Sangat Dekat (<200m)
3056186235_8123220088_STOP246,2,95.0,70.7,119.3,GOR KONI,Jalan Jakarta,primary,-6.914517799390335,107.63543469453238,Sangat Dekat (<200m)
30602861_3278061604_STOP545,1,62.0,62.0,62.0,Karapitan Cikawao,Jalan Cikawao,tertiary,-6.928580288218126,107.61604012999992,Sangat Dekat (<200m)
30602861_3278061604_STOP796,1,54.1,54.1,54.1,Simpang Cikawao - Karapitan,Jalan Cikawao,tertiary,-6.9287942,107.6164384,Sangat Dekat (<200m)
30602861_5360355190_STOP796,1,54.1,54.1,54.1,Simpang Cikawao - Karapitan,Jalan Karapitan,secondary,-6.9287942,107.6164384,Sangat Dekat (<200m)
306334264_1658431511_STOP127,10,293.4,223.6,367.3,Maranatha,Jalan Cibogo,tertiary,-6.886473335793646,107.57901616980129,Dekat (200-400m)
306334264_1658431511_STOP129,1,285.8,285.8,285.8,Pasar Cibogo Sarijadi,Jalan Cibogo,tertiary,-6.884035647667899,107.57727360089582,Dekat (200-400m)
306334264_1658431511_STOP351,8,219.425,79.4,348.1,Sarijadi,Jalan Cibogo,tertiary,-6.883360475278183,107.5777084339663,Dekat (200-400m)
306334264_1658431511_STOP489,6,204.36666666666667,83.0,325.3,SDN Sukaraja,Jalan Cibogo,tertiary,-6.889835995102078,107.57921625041213,Dekat (200-400m)
306334264_29356793_STOP351,3,43.56666666666667,22.0,79.4,Sarijadi,Jalan Sariwangi,tertiary,-6.8817323719564465,107.57818118130349,Sangat Dekat (<200m)
306334264_700728686_STOP351,1,79.4,79.4,79.4,Sarijadi,Jalan Sariwangi,tertiary,-6.881861399999994,107.5777479,Sangat Dekat (<200m)
306334264_700728686_STOP391,2,98.94999999999999,85.8,112.1,Sarimanah,Jalan Sariwangi,tertiary,-6.882059581850737,107.5770993564299,Sangat Dekat (<200m)
3068325990_1107494473_STOP710,5,106.68000000000002,24.9,201.3,Kantor Kelurahan Turangga,Jalan Karawitan,tertiary,-6.940078131418889,107.63174751626282,Sangat Dekat (<200m)
3068325990_1107494473_STOP740,5,243.56,235.7,257.1,Nayaga - Salendro Raya,Jalan Karawitan,tertiary,-6.941206718344198,107.63370293520934,Dekat (200-400m)
3068325990_1980677025_STOP651,2,125.65,100.5,150.8,Kantor PLN Jalan Karawitan,Jalan Karawitan,tertiary,-6.938986205325502,107.62951787298107,Sangat Dekat (<200m)
3068325990_1980677025_STOP710,3,64.36666666666666,24.9,108.0,Kantor Kelurahan Turangga,Jalan Karawitan,tertiary,-6.939449857016252,107.63054836216024,Sangat Dekat (<200m)
3068325990_29489323_STOP708,4,68.8,13.8,137.4,Simpang Reog - Martanegara,Jalan Reog,tertiary,-6.935169921984812,107.63248448026819,Sangat Dekat (<200m)
3068325990_29489323_STOP709,4,50.449999999999996,10.4,90.6,Jalan Reog,Jalan Reog,tertiary,-6.936938010902705,107.63213166050691,Sangat Dekat (<200m)
3068325990_29489323_STOP710,3,42.333333333333336,24.9,76.1,Kantor Kelurahan Turangga,Jalan Reog,tertiary,-6.939217499844099,107.63115409872647,Sangat Dekat (<200m)
3068325990_29489323_STOP742,2,56.150000000000006,44.9,67.4,Asmarandana - Reog,Jalan Reog,tertiary,-6.93819457096278,107.63163349854949,Sangat Dekat (<200m)
307882486_3115501961_STOP498,8,319.2375,238.2,408.4,Griya Holis,Jalan Caringin,secondary,-6.940697218109866,107.57003517737044,Dekat (200-400m)
307882486_3115501961_STOP586,21,230.68571428571425,12.8,452.8,SMA Negeri 17 Bandung,Jalan Caringin,secondary,-6.943551031430801,107.57505306100914,Dekat (200-400m)
307882486_3115501961_STOP598,13,214.6076923076923,19.7,484.5,DPKP Kota Bandung,Jalan Caringin,secondary,-6.944881711738285,107.58158768871792,Dekat (200-400m)
307882486_3252877763_STOP384,3,115.13333333333333,82.7,151.5,Simpang Caringin,Jalan Babakan Ciparay,tertiary,-6.943992971404225,107.58432689478529,Sangat Dekat (<200m)
307882486_3252877763_STOP598,3,127.13333333333333,119.7,141.0,DPKP Kota Bandung,Jalan Babakan Ciparay,tertiary,-6.9453414306851045,107.58418882870636,Sangat Dekat (<200m)
3110090805_1982408562_STOP60,2,81.05,67.3,94.8,Lauk Emas,Jalan Sadakeling,tertiary,-6.930405806881113,107.61712221546513,Sangat Dekat (<200m)
3110090805_1982408562_STOP801,1,68.2,68.2,68.2,Jalan Gurame,Jalan Sadakeling,tertiary,-6.931039713743535,107.61735279670565,Sangat Dekat (<200m)
3110265315_1982777430_STOP465,3,438.6666666666667,389.8,486.9,Inhoftank,Jalan Inhoftank,secondary,-6.943814769399389,107.60286925151854,Sedang (400-800m)
3110265315_1982777430_STOP642,8,192.3,40.2,356.2,Simpang Inhoftank,Jalan Inhoftank,secondary,-6.946052475232753,107.60233928730665,Sangat Dekat (<200m)
3110265315_3110265322_STOP310,7,259.1714285714286,166.3,388.2,Madurasa Tengah,Jalan Haji Kurdi,tertiary,-6.944111493888272,107.60641427840025,Dekat (200-400m)
3110265315_3110265322_STOP465,3,466.76666666666665,452.1,486.9,Inhoftank,Jalan Haji Kurdi,tertiary,-6.943611170543601,107.60337125189294,Sedang (400-800m)
3110265315_3110265322_STOP593,2,428.95,416.0,441.9,Mohammad Toha Pelindung Hewan,Jalan Haji Kurdi,tertiary,-6.944021429459749,107.60440916412975,Sedang (400-800m)
3110265315_5353902941_STOP22,1,393.5,393.5,393.5,Sekolah Ganesha,Jalan Inhoftank,secondary,-6.941152531188783,107.6033444053354,Dekat (200-400m)
3110265315_5353902941_STOP465,1,486.9,486.9,486.9,Inhoftank,Jalan Inhoftank,secondary,-6.943383799999994,107.6029955,Sedang (400-800m)
3110265315_5353902941_STOP593,4,452.4,423.4,485.4,Mohammad Toha Pelindung Hewan,Jalan Inhoftank,secondary,-6.94226598796838,107.60315468969017,Sedang (400-800m)
3110265322_1014722257_STOP310,2,190.15,165.0,215.3,Madurasa Tengah,Jalan Mohammad Toha,primary,-6.943591947801242,107.60779683531136,Sangat Dekat (<200m)
3110265322_1014722257_STOP593,6,92.78333333333335,5.5,200.3,Mohammad Toha Pelindung Hewan,Jalan Mohammad Toha,primary,-6.941878640556786,107.6072211239578,Sangat Dekat (<200m)
3110265322_3110265315_STOP310,7,247.42857142857142,165.0,371.3,Madurasa Tengah,Jalan Haji Kurdi,tertiary,-6.944092705947677,107.60656599136544,Dekat (200-400m)
3110265322_3110265315_STOP465,3,460.3,449.8,473.6,Inhoftank,Jalan Haji Kurdi,tertiary,-6.9436914206669265,107.60349813442666,Sedang (400-800m)
3110265322_3110265315_STOP593,2,420.2,407.5,432.9,Mohammad Toha Pelindung Hewan,Jalan Haji Kurdi,tertiary,-6.944053592972576,107.60456157285503,Sedang (400-800m)
3110265322_3272371137_STOP228,3,66.26666666666667,17.6,115.6,TK Kemala Bhayangkari,Jalan Mohammad Toha,primary,-6.9459438475063555,107.60860003953235,Sangat Dekat (<200m)
3110265322_3272371137_STOP275,3,39.699999999999996,18.1,68.1,Simpang By Pass Soekarno Hatta A,Jalan Mohammad Toha,primary,-6.947226824057655,107.6090377700901,Sangat Dekat (<200m)
3110265322_3272371137_STOP310,4,89.875,15.2,165.0,Madurasa Tengah,Jalan Mohammad Toha,primary,-6.944446729362362,107.60809023792993,Sangat Dekat (<200m)
3110266609_29380398_STOP107,15,363.96,71.2,678.6,Perumnas Cijerah,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.931732981085436,107.56145860822765,Dekat (200-400m)
3110266609_29380398_STOP130,7,695.4285714285714,660.1,754.4,Terminal Bumi Asri,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.926456178138691,107.55207688727377,Sedang (400-800m)
3110266609_29380398_STOP4,13,349.87692307692305,79.1,645.7,Perumnas Cijerah,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.928694861851404,107.5559974600871,Dekat (200-400m)
3110266609_29380398_STOP496,1,643.4,643.4,643.4,Simpang Bojong Raya,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.93231707665652,107.56449975624174,Sedang (400-800m)
3115041391_1982777430_STOP465,1,28.2,28.2,28.2,Inhoftank,Jalan Inhoftank,secondary,-6.947894999999997,107.602607,Sangat Dekat (<200m)
3115041391_9152581660_STOP198,9,206.76666666666668,9.7,407.4,Karasak Lama,Jalan Soekarno-Hatta,trunk,-6.947748124522567,107.60035091819316,Dekat (200-400m)
3115041391_9152581660_STOP465,1,28.2,28.2,28.2,Inhoftank,Jalan Soekarno-Hatta,trunk,-6.947894999999997,107.602607,Sangat Dekat (<200m)
3115041391_9253047317_STOP198,11,266.59090909090907,123.6,460.8,Karasak Lama,"['Jalan Karasak Barat', 'Jalan Mekar Wangi', 'Jalan Mekar Puspita']",tertiary,-6.949289992525087,107.60038603922176,Dekat (200-400m)
3115041391_9253047317_STOP465,4,87.7,28.2,145.4,Inhoftank,"['Jalan Karasak Barat', 'Jalan Mekar Wangi', 'Jalan Mekar Puspita']",tertiary,-6.948507215513036,107.60279336579318,Sangat Dekat (<200m)
3115112874_2325453554_STOP401,12,228.5666666666667,54.8,423.8,Mesjid Jami Al Hamidah Cibolerang,Jalan Cigondewah Kaler,secondary,-6.947220617435549,107.56467947554766,Dekat (200-400m)
3115112874_2325453554_STOP498,3,344.4666666666667,297.0,392.5,Griya Holis,Jalan Cigondewah Kaler,secondary,-6.944135913609799,107.56551845478566,Dekat (200-400m)
3115112874_3115501961_STOP498,12,152.84166666666667,6.1,297.0,Griya Holis,,secondary,-6.942309376261151,107.56717889978019,Sangat Dekat (<200m)
3115112874_6425545180_STOP497,10,468.18999999999994,355.2,634.7,Holis Regency,Jalan Cigondewah Kaler,secondary,-6.937090643289002,107.56601754858225,Sedang (400-800m)
3115112874_6425545180_STOP498,12,216.42499999999998,142.7,322.1,Griya Holis,Jalan Cigondewah Kaler,secondary,-6.941344197199833,107.56631897443462,Dekat (200-400m)
3115137890_5458167277_STOP334,1,773.5,773.5,773.5,Bangunan Mart A,Bunderan Elok,tertiary,-6.9563359000000045,107.626958,Sedang (400-800m)
3115157722_2501590821_STOP122,2,387.35,383.6,391.1,STIE Inaba,Jalan Batununggal Indah Raya,tertiary,-6.952900570121553,107.62268220352306,Dekat (200-400m)
3115157722_2501590821_STOP335,3,401.90000000000003,399.3,406.6,LPKIA A,Jalan Batununggal Indah Raya,tertiary,-6.953121897385824,107.62379072554235,Sedang (400-800m)
3115157722_8841514869_STOP122,1,383.6,383.6,383.6,STIE Inaba,Jalan Bantununggal Asih Lll,tertiary,-6.9528563000000005,107.6224605,Dekat (200-400m)
3115157726_2501590821_STOP335,1,427.4,427.4,427.4,LPKIA A,Jalan Batununggal Indah II,tertiary,-6.953387199999998,107.6245111,Sedang (400-800m)
3115157726_8841514869_STOP122,2,406.65,400.9,412.4,STIE Inaba,Jalan Batununggal Indah Raya,tertiary,-6.953076165764891,107.6229594046911,Sedang (400-800m)
3115157726_8841514869_STOP335,3,418.76666666666665,412.1,427.4,LPKIA A,Jalan Batununggal Indah Raya,tertiary,-6.953298335470296,107.6240677580774,Sedang (400-800m)
3115157727_5847788408_STOP334,1,507.2,507.2,507.2,Bangunan Mart A,Bunderan Raya-1,tertiary,-6.953998800000002,107.6274932,Sedang (400-800m)
3115159440_6609292743_STOP331,5,434.43999999999994,353.4,519.2,Pasar Kordon A,Jalan Batununggal Indah Raya,tertiary,-6.955652109138127,107.6352840623905,Sedang (400-800m)
3115159440_6609292743_STOP718,2,285.85,262.2,309.5,Kordon,Jalan Batununggal Indah Raya,tertiary,-6.955915745987264,107.63682791197814,Dekat (200-400m)
3115159440_7310779096_STOP323,1,50.1,50.1,50.1,Pasar Kordon B,"['Jalan Batununggal', 'Jalan Batununggal Indah Raya']",tertiary,-6.953864743079836,107.63853128857224,Sangat Dekat (<200m)
3115159440_7310779096_STOP331,2,66.80000000000001,47.2,86.4,Pasar Kordon A,"['Jalan Batununggal', 'Jalan Batununggal Indah Raya']",tertiary,-6.954522269217473,107.63840092728458,Sangat Dekat (<200m)
3115159440_7310779096_STOP718,5,182.76,115.8,262.2,Kordon,"['Jalan Batununggal', 'Jalan Batununggal Indah Raya']",tertiary,-6.955730544548378,107.63775933799249,Sangat Dekat (<200m)
3115501961_307882486_STOP498,8,314.4,236.5,403.4,Griya Holis,Jalan Caringin,secondary,-6.940644837098329,107.56995880788853,Dekat (200-400m)
3115501961_307882486_STOP586,22,242.24545454545452,22.7,489.7,SMA Negeri 17 Bandung,Jalan Caringin,secondary,-6.9435476537868315,107.5751579577093,Dekat (200-400m)
3115501961_307882486_STOP598,12,197.52499999999998,10.0,444.9,DPKP Kota Bandung,Jalan Caringin,secondary,-6.944925626979189,107.58171025755378,Sangat Dekat (<200m)
3115501961_3115112874_STOP498,12,149.65833333333333,15.0,284.4,Griya Holis,,secondary,-6.942063075463042,107.56737340128434,Sangat Dekat (<200m)
3115501961_3445438782_STOP497,11,138.39090909090908,11.4,259.3,Holis Regency,Jalan Holis,tertiary,-6.9376029155173775,107.56992366695717,Sangat Dekat (<200m)
3115501961_3445438782_STOP498,1,236.5,236.5,236.5,Griya Holis,Jalan Holis,tertiary,-6.939933200000005,107.5685684,Dekat (200-400m)
3115501961_3445438782_STOP803,6,104.01666666666667,17.8,218.7,Holis Sumbersari Indah,Jalan Holis,tertiary,-6.93415843459031,107.57151333297645,Sangat Dekat (<200m)
3115995953_29380403_STOP496,2,125.19999999999999,102.3,148.1,Simpang Bojong Raya,,tertiary,-6.92713659805345,107.56507033256537,Sangat Dekat (<200m)
312086542_2034531650_STOP164,1,74.1,74.1,74.1,Babakan Siliwangi,Jalan Siliwangi,secondary,-6.885019199999994,107.6121636,Sangat Dekat (<200m)
312086542_2034531650_STOP519,1,70.7,70.7,70.7,Sumur Bandung,Jalan Siliwangi,secondary,-6.885087435611311,107.61261052744514,Sangat Dekat (<200m)
312086670_1342112672_STOP233,3,40.86666666666667,20.7,70.3,Sangkuriang,Jalan Sangkuriang,tertiary,-6.884166197548708,107.61152264627384,Sangat Dekat (<200m)
312086670_1708607132_STOP233,5,148.16,70.3,221.1,Sangkuriang,"['Jalan Cisitu Lama VIII', 'Jalan Cisitu Lama']",tertiary,-6.883051596193786,107.61145478431004,Sangat Dekat (<200m)
312086670_1708607132_STOP618,7,114.44285714285715,2.6,251.1,Pusdiklat Geologi Cisitu,"['Jalan Cisitu Lama VIII', 'Jalan Cisitu Lama']",tertiary,-6.88060029123731,107.61199717710426,Sangat Dekat (<200m)
312086670_5463399920_STOP233,7,200.4,70.3,318.2,Sangkuriang,Jalan Sangkuriang,tertiary,-6.883195568403484,107.61024472089875,Dekat (200-400m)
312086670_5463399920_STOP66,2,340.9,340.1,341.7,Gandok,Jalan Sangkuriang,tertiary,-6.882595263150758,107.60858056423189,Dekat (200-400m)
312524188_12816121757_STOP23,1,79.5,79.5,79.5,Terminal Dago,Jalan Ir. H. Djuanda,secondary,-6.866417499999997,107.6210315,Sangat Dekat (<200m)
312524188_1746299906_STOP23,4,140.425,79.5,194.8,Terminal Dago,Jalan Ir. H. Djuanda,secondary,-6.865875754697154,107.62137652586021,Sangat Dekat (<200m)
319706149_319706490_STOP19,20,451.18500000000006,66.6,911.8,RSAU dr. Salamun,Jalan Punclut,secondary,-6.8604204995330305,107.60733521694752,Sedang (400-800m)
319706149_6622500668_STOP19,16,569.8375,221.6,911.8,RSAU dr. Salamun,Jalan Rereongan Sarupi,tertiary,-6.859017476115599,107.60710630423085,Sedang (400-800m)
319706490_2316743942_STOP19,5,166.6,68.0,261.9,RSAU dr. Salamun,Jalan Ciumbuleuit,secondary,-6.864965419181767,107.6055310101146,Sangat Dekat (<200m)
319706490_319706149_STOP19,20,445.485,68.0,905.6,RSAU dr. Salamun,Jalan Punclut,secondary,-6.860470138710492,107.6073041383199,Sedang (400-800m)
319706490_479733030_STOP19,2,43.75,19.5,68.0,RSAU dr. Salamun,Jalan Ciumbuleuit,tertiary,-6.863917443181576,107.60515127625649,Sangat Dekat (<200m)
320093962_1659928185_STOP150,2,79.6,54.5,104.7,Setiabudi Hegarmanah,Jalan Dr. Setiabudi,primary,-6.882812630630521,107.60166063436982,Sangat Dekat (<200m)
320093962_320094027_STOP150,2,115.35,104.7,126.0,Setiabudi Hegarmanah,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.882967349621373,107.60134977615243,Sangat Dekat (<200m)
320093965_29358926_STOP150,4,101.225,26.5,174.7,Setiabudi Hegarmanah,Jalan Dr. Setiabudi,primary,-6.8832813207117045,107.60320050779333,Sangat Dekat (<200m)
320093965_29358926_STOP66,2,189.65,187.9,191.4,Gandok,Jalan Dr. Setiabudi,primary,-6.8841967497872805,107.60411816249075,Sangat Dekat (<200m)
320094027_29357928_STOP150,3,156.83333333333334,133.0,184.6,Setiabudi Hegarmanah,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.88391789852215,107.60142549673448,Sangat Dekat (<200m)
320094027_320093962_STOP150,2,128.75,124.5,133.0,Setiabudi Hegarmanah,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.883256777229257,107.60128364410537,Sangat Dekat (<200m)
32042327_2041502893_STOP340,4,51.125,17.7,84.9,SMA Negeri 3 dan 5 Bandung,Jalan Belitung,tertiary,-6.91193503225069,107.61510883615185,Sangat Dekat (<200m)
32042327_25433457_STOP26,1,167.2,167.2,167.2,SMP Negeri 2 Bandung,Jalan Kalimantan,tertiary,-6.913731952596658,107.61536312893652,Sangat Dekat (<200m)
32042327_25433457_STOP340,4,96.8,66.8,146.0,SMA Negeri 3 dan 5 Bandung,Jalan Kalimantan,tertiary,-6.912748354221625,107.61480831184906,Sangat Dekat (<200m)
32042327_25433457_STOP699,3,149.0666666666667,131.6,165.3,Seberang SMP Negeri 5 Bandung,Jalan Kalimantan,tertiary,-6.914580800464858,107.6156252978475,Sangat Dekat (<200m)
