tas_nit_id,sentiment_score,avg_rating,n_reviews_total,n_places,positive_ratio,negative_ratio,categories,street_name
7642312005_5391666899_STOP212,0.8925,4.7,10,2,0.9,0.0,"lainnya,katering",Jalan Jenderal Ahmad Yani
7642312005_5391666899_STOP89,0.85,4.6,10,2,0.9,0.1,komersial,Jalan Jenderal Ahmad Yani
7669230599_10793008258_STOP684,0.785,4.4,5,1,0.8,0.2,katering,Jalan Seram
7669230599_10793008258_STOP800,0.82,4.6,10,2,0.8,0.0,lainnya,Jalan Seram
7669230603_2036066796_STOP238,0.8734,4.6,10,2,0.9,0.1,katering,Jalan Ir. H. Djuanda
7673353740_6615862315_STOP451,0.92,5.0,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
7673353741_6615862316_STOP148,0.955,4.8,5,1,1.0,0.0,finansial,Jalan Soekarno-Hatta
7673353741_6615862316_STOP828,0.805,4.4,5,1,0.8,0.2,katering,Jalan Soekarno-Hatta
7673353742_7673353741_STOP828,0.88,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
7673353743_3255889295_STOP361,0.7617,4.0,5,1,0.8,0.2,katering,Jalan Soekarno-Hatta
7687331829_364365905_STOP304,0.7825,4.1,10,2,0.8,0.2,"komersial,finansial",Jalan Merdeka
7698632126_3278023523_STOP35,0.74,4.2,5,1,0.8,0.2,finansial,Jalan Layang Kiaracondong
7698632126_6616440050_STOP448,0.875,4.8,5,1,1.0,0.0,finansial,Jalan H. Ibrahim Adjie
7698632127_5825223577_STOP35,1.0,5.0,5,1,1.0,0.0,finansial,Jalan H. Ibrahim Adjie
7698884005_11041545704_STOP450,0.8,4.6,10,2,0.8,0.0,"komersial,lainnya",Jalan H. Ibrahim Adjie
7698884005_11041579717_STOP450,0.26,1.8,5,1,0.2,0.8,komersial,
7699079504_5392239230_STOP450,0.3863,2.8,5,1,0.2,0.4,katering,Jalan H. Ibrahim Adjie
7709492203_7715425663_STOP365,0.44,2.6,5,1,0.4,0.6,lainnya,Jalan Soekarno-Hatta
7715289717_3269364726_STOP666,0.82,4.2,5,1,0.8,0.2,katering,Jalan Cilaki
7715289717_3269364726_STOP690,0.6417,3.6,5,1,0.6,0.2,katering,Jalan Cilaki
7715326201_10198287484_STOP665,0.972,5.0,5,1,1.0,0.0,katering,Jalan Ciliwung
7715326213_12862489542_STOP172,0.9,5.0,5,1,1.0,0.0,katering,Jalan Ciliwung
7715327378_1849907125_STOP177,0.58,3.4,5,1,0.6,0.4,lainnya,Jalan Supratman
7715327378_1849907125_STOP633,0.83,4.6,10,2,0.9,0.1,lainnya,Jalan Supratman
7715425660_8390722310_STOP366,0.78,4.2,10,2,0.8,0.2,"pendidikan,finansial",Jalan Soekarno-Hatta
7715425661_7715425660_STOP829,0.96,5.0,5,1,1.0,0.0,komersial,
7715425661_8390722310_STOP439,0.89,4.6,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
7715425661_8390722310_STOP829,0.94,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
7715425661_8390722310_STOP830,0.625,3.6,10,2,0.6,0.3,"katering,komersial",Jalan Soekarno-Hatta
7715425662_7715425663_STOP365,0.92,5.0,5,1,1.0,0.0,lainnya,
7856163872_7856163870_STOP239,0.8975,4.9,10,2,1.0,0.0,"komersial,katering",Jalan Dewi Sartika
7990471529_2250555721_STOP307,0.78,4.2,5,1,0.8,0.2,finansial,Jalan Otto Iskandardinata
8123220109_1849960732_STOP251,0.765,4.4,10,2,0.8,0.1,"finansial,lainnya",Jalan Jenderal Ahmad Yani
8123304891_5444644826_STOP595,0.65,3.8,5,1,0.6,0.2,lainnya,Jalan Soekarno-Hatta
8123304891_5444644826_STOP596,0.9733,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
8123313717_8123304864_STOP20,0.715,4.0,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
8123313718_5397822748_STOP444,0.79,4.6,5,1,0.8,0.0,komersial,Jalan H. Ibrahim Adjie
8123313737_9462969629_STOP830,0.96,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
8123313737_9462969630_STOP201,0.555,3.2,5,1,0.6,0.4,lainnya,Jalan Soekarno-Hatta
8123313737_9462969630_STOP36,0.3833,2.2,5,1,0.4,0.6,lainnya,Jalan Soekarno-Hatta
8123313737_9462969630_STOP830,0.9,5.0,5,1,1.0,0.0,pendidikan,Jalan Soekarno-Hatta
8390722310_8390730124_STOP36,0.7672,4.4,5,1,0.8,0.0,finansial,Jalan Soekarno-Hatta
8418013666_13551225788_STOP253,0.74,4.2,5,1,0.8,0.2,komersial,Jalan Laswi
8418013666_13551225788_STOP727,0.535,3.2,5,1,0.6,0.4,lainnya,Jalan Laswi
8456621393_6615877057_STOP240,0.94,5.0,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
8499551927_3272371131_STOP462,0.6,3.4,5,1,0.6,0.4,lainnya,Jalan Soekarno-Hatta
8499551927_3272371131_STOP816,0.94,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
8582835480_11138593390_STOP812,0.79,4.6,5,1,0.8,0.0,kesehatan,Jalan Pajajaran
8582835480_11138593390_STOP84,0.74,4.2,5,1,0.8,0.2,lainnya,Jalan Pajajaran
8979186743_3272589082_STOP706,0.94,5.0,5,1,1.0,0.0,komersial,
9167350227_2604179154_STOP376,0.8375,4.5,10,2,0.8,0.1,"lainnya,katering",Jalan Jendral Sudirman
9198770125_8390730122_STOP152,0.5683,3.2,5,1,0.6,0.4,lainnya,Jalan H. Ibrahim Adjie
9198770125_8390730122_STOP443,0.605,3.6,5,1,0.6,0.4,komersial,Jalan H. Ibrahim Adjie
9336983410_29358935_STOP628,1.0,5.0,5,1,1.0,0.0,katering,
9340090484_6380244015_STOP403,0.395,2.4,5,1,0.4,0.6,lainnya,Jalan Soekarno-Hatta
9372965562_6616756437_STOP602,0.895,4.8,5,1,1.0,0.0,lainnya,Jalan Jend. H. Amir Machmud
9462969630_6615832573_STOP830,0.6975,4.1,10,2,0.7,0.1,lainnya,Jalan Soekarno-Hatta
9471344359_5344074239_STOP281,0.7867,4.2,5,1,0.8,0.2,lainnya,Jalan Jendral Sudirman
9503884773_12813271264_STOP540,0.9312,4.85,20,4,1.0,0.0,"katering,komersial,pendidikan",Jalan Rancabolang
9532363497_11711275766_STOP338,0.74,4.2,5,1,0.8,0.2,finansial,Jalan Soekarno-Hatta
9544806503_9544806498_STOP357,0.74,4.2,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
9626125965_5447158309_STOP5,0.76,4.2,5,1,0.8,0.2,kesehatan,Jalan Marga Cinta
9642166986_13257407280_STOP773,0.9,5.0,5,1,1.0,0.0,komersial,
9713565227_29489276_STOP397,0.8925,4.7,10,2,0.9,0.1,komersial,Jalan Raya Cibaduyut
9713565227_29489276_STOP499,0.595,3.2,5,1,0.6,0.4,lainnya,Jalan Raya Cibaduyut
9729638579_9729638580_STOP267,0.8029,4.43,7,2,0.8571,0.1429,lainnya,
9729638580_9729638593_STOP267,0.8194,4.67,18,4,0.8333,0.0,"lainnya,katering",
9729638580_9729638593_STOP825,0.585,3.33,15,3,0.5333,0.4,"lainnya,katering",
9729638593_2518074025_STOP823,0.8633,4.6,15,3,0.9333,0.0667,"olahraga,katering",
9755546377_2036066796_STOP236,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan Sulanjana
9755546377_5334558654_STOP578,0.62,3.4,5,1,0.6,0.4,komersial,Jalan Saung Galing
9767043233_11262097537_STOP594,0.49,3.0,10,2,0.5,0.5,lainnya,Jalan Tamansari
9767043233_11262097537_STOP725,0.9553,4.9,10,2,1.0,0.0,"pendidikan,lainnya",Jalan Tamansari
9824987335_5848061297_STOP647,0.895,4.8,5,1,1.0,0.0,rekreasi,Bulevar Barat
9832971267_10167417684_STOP253,0.735,4.0,5,1,0.8,0.2,lainnya,Jalan Layang Laswi - Pelajar Pejuang 45
9834915546_3277871582_STOP212,0.8767,4.6,15,3,0.8667,0.0667,"lainnya,komersial",Jalan Jenderal Ahmad Yani
9857713262_11382060932_STOP550,0.98,5.0,5,1,1.0,0.0,kesehatan,Jalan Pasir Kaliki
9857713262_11382060932_STOP85,0.265,2.0,5,1,0.2,0.8,lainnya,Jalan Pasir Kaliki
9895279782_5825261665_STOP31,0.8,4.2,5,1,0.8,0.2,finansial,Jalan Prabu Dimuntur
9973785684_8499551926_STOP185,0.875,4.8,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
9973785684_8499551926_STOP816,0.4775,2.9,10,2,0.5,0.5,lainnya,Jalan Soekarno-Hatta
